2.78833,1,0,435,0
1.43729,1,0,265,0
1.81514,1,0,292,0
0.70862,1,0,163,0
3.10002,1,0,462,0
2.26804,1,0,333,0
2.5115,1,0,401,0
2.50187,1,0,412,0
1.56037,1,0,264,0
2.78604,1,0,431,0
1.56838,1,0,284,0
1.72807,1,0,305,0
1.53038,1,0,287,0
2.19586,1,0,381,0
1.35107,1,0,244,0
2.23053,1,0,355,0
1.95611,1,0,320,0
2.96155,1,0,469,0
3.20352,1,0,482,0
1.47743,1,0,263,0
2.91387,1,0,461,0
1.28719,1,0,246,0
3.78756,1,0,537,0
1.28204,1,0,223,0
1.09188,1,0,222,0
2.77176,1,0,435,0
1.72295,1,0,303,0
1.92818,1,0,310,0
2.19416,1,0,319,0
1.11467,1,0,218,0
3.05225,1,0,461,0
1.75971,1,0,299,0
2.79507,1,0,433,0
2.36887,1,0,358,0
1.3512,1,0,257,0
2.45377,1,0,409,0
3.23761,1,0,497,0
1.99931,1,0,342,0
0.48246,1,0,146,0
2.0496,1,0,325,0
1.60508,1,0,278,0
2.4278,1,0,375,0
3.18308,1,0,468,0
0.46125,1,0,135,0
1.63262,1,0,262,0
1.77849,1,0,274,0
1.41016,1,0,247,0
3.23176,1,0,483,0
2.00835,1,0,326,0
2.01698,1,0,338,0
1.64812,1,0,291,0
2.50448,1,0,404,0
1.3068,1,0,240,0
1.4878,1,0,270,0
2.40476,1,0,392,0
2.50816,1,0,399,0
1.96928,1,0,337,0
1.53826,1,0,269,0
2.51091,1,0,377,0
2.76946,1,0,411,0
1.32135,1,0,230,0
1.45836,1,0,235,0
2.58231,1,0,420,0
1.11053,1,0,207,0
2.82425,1,0,448,0
2.40664,1,0,382,0
2.04473,1,0,366,0
1.66958,1,0,291,0
2.43205,1,0,391,0
1.24562,1,0,235,0
2.01917,1,0,333,0
1.99861,1,0,324,0
0.75796,1,0,180,0
0.80451,1,0,168,0
2.93611,1,0,467,0
2.34679,1,0,381,0
3.36551,1,0,514,0
2.76889,1,0,441,0
2.41186,1,0,381,0
0.27639,1,0,114,0
2.32032,1,0,366,0
1.30454,1,0,233,0
1.83077,1,0,320,0
3.13761,1,0,469,0
2.96267,1,0,433,0
1.26676,1,0,222,0
2.91325,1,0,448,0
1.56315,1,0,279,0
2.09442,1,0,346,0
1.48379,1,0,268,0
2.73383,1,0,431,0
2.39488,1,0,381,0
3.12009,1,0,483,0
3.15417,1,0,500,0
3.14395,1,0,453,0
1.17924,1,0,236,0
1.59531,1,0,281,0
1.50608,1,0,274,0
1.20918,1,0,207,0
2.48213,1,0,399,0
2.00191,1,0,330,0
1.99942,1,0,347,0
2.07865,1,0,355,0
1.24912,1,0,227,0
2.37107,1,0,372,0
3.79927,1,0,553,0
1.49097,1,0,259,0
1.96397,1,0,354,0
2.2344,1,0,357,0
1.34016,1,0,236,0
1.82849,1,0,288,0
1.56662,1,0,265,0
2.52658,1,0,398,0
2.64961,1,0,406,0
1.86309,1,0,299,0
0.8596,1,0,174,0
1.32413,1,0,223,0
3.39651,1,0,501,0
1.05338,1,0,202,0
0.94723,1,0,177,0
1.72809,1,0,285,0
1.23716,1,0,229,0
1.14169,1,0,204,0
3.25498,1,0,471,0
3.3976,1,0,473,0
1.95436,1,0,306,0
1.80423,1,0,300,0
1.5068,1,0,260,0
1.00702,1,0,194,0
1.62868,1,0,263,0
1.19582,1,0,216,0
1.36377,1,0,235,0
3.27771,1,0,476,0
1.19187,1,0,205,0
1.12886,1,0,194,0
1.81452,1,0,285,0
2.53715,1,0,361,0
2.31312,1,0,306,0
3.96733,1,0,487,0
3.15202,1,0,398,0
1.85208,1,0,262,0
0.56567,1,0,127,0
1.32848,1,0,218,0
1.84975,1,0,284,0
1.50745,1,0,236,0
2.48914,1,0,394,0
2.04655,1,0,364,0
3.03359,1,0,470,0
1.55274,1,0,265,0
1.27905,1,0,226,0
3.72451,1,0,501,0
0.27055,1,0,121,0
2.51265,1,0,370,0
3.18801,1,0,437,0
1.74183,1,0,290,0
2.76811,1,0,412,0
1.78141,1,0,279,0
2.24699,1,0,351,0
0.63689,1,0,141,0
3.5132,1,0,187,0
3.78151,1,0,469,0
2.51023,1,0,319,0
2.46847,1,0,349,0
3.08223,1,0,466,0
3.97259,1,0,466,0
1.11526,1,0,151,0
1.31729,1,0,213,0
