3886,0,150,8.5,217,1
8767,0,352,8.5,501,1
4421,0,196,8.25,320,1
6757,0,297,9,476,1
4986,0,269,8.75,411,1
10122,0,348,8.75,442,1
2345,0,105,8.75,262,1
18898,0,623,10,935,1
4777,0,233,8.5,377,1
23327,0,1000,9,1096,1
2406,0,135,8.5,219,1
3686,0,180,8.5,325,1
8401,0,343,8,434,1
17963,0,597,8.75,846,1
3868,0,175,8.75,302,1
16183,0,694,10.5,970,1
1952,0,94,8.5,235,1
6770,0,354,8.75,421,1
18748,0,729,9.5,1015,1
6078,0,214,8.75,363,1
2049,0,111,8.25,219,1
5219,0,235,9,454,1
25938,0,1014,10.25,1308,1
2886,0,150,8.75,312,1
1500,0,76,8,193,1
5486,0,319,8.75,465,1
16604,0,651,10.5,926,1
2543,0,98,8,233,1
7946,0,249,8.75,327,1
3918,0,202,8.5,375,1
9982,0,556,8.5,713,1
5036,0,241,8.25,436,1
2061,0,126,8,240,1
3000,0,182,7.5,303,1
4619,0,191,8.25,389,1
1125,0,59,8,171,1
7428,0,342,8.75,362,1
3466,0,179,9,338,1
1416,0,69,8.25,189,1
3560,0,204,8.5,360,1
7326,0,303,8.5,385,1
4929,0,314,8.25,320,1
8352,0,415,10.25,591,1
1034,0,46,8.75,161,1
4352,0,235,8.75,373,1
6460,0,366,8.25,415,1
2008,0,83,8.25,216,1
3181,0,191,8.25,288,1
3758,0,166,8.25,305,1
13383,0,657,9.25,852,1
10954,0,483,9.25,710,1
9804,0,509,9.25,607,1
4740,0,248,9,435,1
2349,0,93,8.25,244,1
4951,0,234,9.25,428,1
7897,0,317,9,564,1
6578,0,284,8.25,339,1
11691,0,469,9.75,703,1
1957,0,91,8.25,235,1
4775,0,221,8.5,398,1
4234,0,167,8.75,328,1
1872,0,82,8.5,244,1
5900,0,293,9,455,1
2593,0,98,8.5,252,1
3553,0,199,8.5,332,1
2865,0,150,8.5,283,1
4424,0,186,9.25,382,1
2512,0,145,8.25,292,1
3358,0,151,8.25,301,1
4269,0,196,8.25,357,1
5199,0,201,8,308,1
6430,0,342,8.5,502,1
2001,0,90,8.25,208,1
9714,0,266,8.5,329,1
4381,0,237,8,378,1
15145,0,505,9.75,781,1
2182,0,114,8.5,268,1
11652,0,493,8.5,645,1
13626,0,573,9.25,828,1
1616,0,64,8.5,177,1
3736,0,188,8.25,340,1
1787,0,81,8.25,223,1
40486,0,1526,10.25,1599,1
4946,0,277,9,424,1
11809,0,610,8.75,587,1
1685,0,77,8,221,1
27102,0,991,8.75,724,1
3058,0,169,8.75,300,1
2730,0,109,8.75,262,1
6572,0,308,8.75,477,1
2333,0,120,8.25,248,1
1192,0,53,8,171,1
4798,0,223,9,398,1
20770,0,852,9.5,1020,1
18053,0,638,8.5,791,1
12778,0,533,9.5,774,1
3793,0,153,8.5,288,1
5655,0,211,8.25,282,1
5012,0,285,8.25,432,1
13034,0,591,9.25,669,1
4562,0,253,8.5,367,1
8640,0,430,8.25,566,1
4776,0,239,9.25,420,1
1812,0,108,8.25,230,1
33284,0,931,9,854,1
3359,0,183,9.25,341,1
5333,0,231,8.5,394,1
1929,0,80,8.75,212,1
1861,0,96,8.25,216,1
2606,0,110,7.75,217,1
4549,0,223,9.25,414,1
2907,0,128,8.25,275,1
3231,0,204,8.5,298,1
3299,0,193,8.75,347,1
6626,0,229,9,414,1
1287,0,61,8.25,187,1
1528,0,82,8.25,202,1
3897,0,194,8.75,344,1
6485,0,345,9,516,1
3049,0,155,8,308,1
3885,0,164,8.5,262,1
7200,0,340,9.25,458,1
2628,0,133,8.75,277,1
7315,0,425,8.75,522,1
3245,0,195,8.25,325,1
6586,0,322,8.75,502,1
15357,0,656,9.75,901,1
