4,6.3,1.6,0.5,3.4,4.5,0.5,3.6,5.2,0.5,2.2,4.9,0.5
4,2.8,2.6,0.5,1.8,7,0.5,4.9,1.5,0.5,3.3,1.5,0.5
4,1.2,3,0.5,3.5,4.4,0.5,1.2,4.9,0.5,6.2,4,0.5
4,6,6,0.5,5.2,5.9,0.5,1.6,4,0.5,6.8,4.1,0.5
4,1.2,3.1,0.5,2,5.3,0.5,7.4,3.4,0.5,2.7,2.7,0.5
