2.54527,0,12.8884,787,1
3.24033,0,13.3597,860,1
0.750733,0,10.3912,250,1
0.725467,0,10.2578,228,1
0.788733,0,10.5935,230,1
0.218667,0,10.5236,138,1
4.62,0,15.2194,958,1
0.0229333,3,7.09291,2,0
0.493467,3,16.5701,50,0
3.4136,3,19.7365,275,0
3.5246,0,11.2618,258,0.8
0.361933,0,7.01167,81,1
0.411267,0,7.27674,99,1
0.411067,0,7.1601,123,1
0.468933,0,7.25336,132,1
0.629533,0,7.45541,170,1
1.11627,0,7.62793,270,1
3.54053,3,8.63255,364,0.933333
0.806733,0,7.66342,248,1
0.429733,0,7.41993,190,1
0.755667,0,7.68739,242,1
0.4778,0,7.62878,235,1
0.865733,0,7.53641,182,1
0.637267,0,7.79574,265,1
0.859,0,8.04268,325,1
0.669933,0,7.61812,179,1
0.971267,0,8.21648,335,1
0.637933,0,8.31333,300,1
1.44667,0,8.94144,469,1
0.6456,0,8.76308,332,1
0.458867,0,8.44382,236,1
0.258667,0,8.21281,156,1
0.2276,0,8.41728,150,1
0.861533,0,9.16165,271,1
0.497933,0,9.26056,235,1
0.8664,0,9.26306,213,1
1.81267,0,11.4538,609,1
1.7298,0,11.7335,613,1
0.3262,0,9.12716,152,1
0.576667,0,9.81217,228,1
2.49773,0,12.9261,688,1
2.59787,0,13.3013,713,1
0.616933,0,10.0881,189,1
0.518267,0,9.93563,158,1
0.315067,0,9.95286,113,1
0.166933,0,10.2016,97,1
3.28067,0,14.5669,691,1
0.00913333,3,7.09291,2,0
0.347267,3,16.1518,44,0
2.2816,3,20.2982,198,0
12.4615,3,33.731,904,0
0.529,0,7.39592,92,1
0.409933,0,7.137,84,1
0.4514,0,7.65624,115,1
0.5426,0,7.41844,145,1
0.434933,0,7.35961,137,1
0.690133,0,7.73315,210,1
0.890267,0,7.74695,250,1
0.768867,0,7.73644,241,1
0.4544,0,7.44763,144,1
0.723867,0,7.7331,222,1
0.4562,0,7.67064,212,1
0.869667,0,7.91448,280,1
0.89,0,7.97002,270,1
0.646333,0,8.08041,290,1
0.311467,0,7.58045,132,1
0.626267,0,8.07664,237,1
0.837733,0,8.59001,321,1
1.25253,0,9.00547,384,1
0.707267,0,8.88139,301,1
0.363867,0,8.37278,194,1
0.3916,0,8.42375,185,1
0.1706,0,8.29601,125,1
0.223667,0,8.69627,154,1
0.353733,0,9.04802,179,1
0.368867,0,9.50913,209,1
1.49147,0,11.4727,525,1
1.6262,0,11.7946,560,1
0.318933,0,8.9938,142,1
0.805667,0,9.9494,248,1
3.293,0,13.5061,684,1
1.42667,0,12.3502,466,1
0.608267,0,10.1167,181,1
0.455267,0,9.95017,144,1
0.107733,0,9.79604,77,1
0.160267,0,10.2016,96,1
1.76967,0,13.448,444,1
0.0112667,3,7.09291,2,0
0.255867,3,16.4478,40,0
1.39173,3,20.7449,134,0
4.1548,0,19.2835,339,0.933333
0.704333,0,7.7366,87,1
0.579933,0,7.22268,87,1
0.435267,0,7.41532,96,1
0.328267,0,7.17117,98,1
0.703867,0,7.61924,168,1
0.794933,0,7.79029,193,1
0.835533,0,7.86882,216,1
0.690867,0,7.73572,205,1
0.556867,0,7.67807,184,1
0.906533,0,8.0343,253,1
0.450933,0,7.77298,176,1
0.707067,0,7.86006,223,1
0.752267,0,8.03234,237,1
1.0106,0,8.28586,307,1
0.385733,0,7.67485,138,1
0.500133,0,7.99775,182,1
1.74073,0,9.19364,389,1
1.59807,0,9.57894,440,1
1.1698,0,9.56356,376,1
0.322867,0,8.36049,146,1
0.4004,0,8.67732,181,1
0.177133,0,8.29601,108,1
0.2036,0,8.69627,137,1
0.249133,0,8.91999,154,1
0.275733,0,9.14015,164,1
1.542,0,11.4563,486,1
0.4202,0,10.1842,222,1
0.169,0,9.15704,118,1
0.4586,0,9.66668,187,1
2.0522,0,13.0879,566,1
2.16213,0,13.4114,556,1
0.261733,0,9.65162,109,1
0.479733,0,9.94111,143,1
0.503933,0,10.3401,151,1
0.1694,0,10.2016,104,1
0.966133,0,12.9973,343,1
0.0112667,3,7.09291,2,0
0.0250667,3,7.63307,4,0
0.356867,3,17.7547,39,0
1.8584,3,20.1864,162,0
0.327667,0,7.99993,65,1
0.7708,0,7.31851,76,1
0.240667,0,7.41887,68,1
0.398733,0,7.73667,105,1
0.728467,0,7.75127,145,1
0.5456,0,7.76607,148,1
0.494267,0,7.83988,156,1
0.5058,0,7.69228,173,1
0.553133,0,7.77018,166,1
0.626667,0,7.9638,205,1
0.278133,0,7.64714,129,1
0.942667,0,8.37207,284,1
0.719733,0,8.13615,235,1
0.822267,0,8.32679,274,1
0.298467,0,7.6298,120,1
0.202667,0,7.70058,110,1
1.4172,0,9.28242,363,1
1.89353,0,9.95357,444,1
0.888133,0,9.21752,286,1
0.3366,0,8.48957,158,1
0.7248,0,8.9984,208,1
0.143733,0,8.29601,102,1
0.208333,0,8.68183,123,1
0.238867,0,8.91999,154,1
0.459133,0,9.59732,203,1
1.42053,0,11.6114,449,1
0.3614,0,10.2005,208,1
0.192133,0,9.18001,117,1
0.5226,0,9.70194,176,1
1.7214,0,12.6488,423,1
2.0718,0,13.3975,500,1
0.345867,0,9.81118,124,1
0.429533,0,9.94111,130,1
0.1924,0,9.98153,104,1
0.173467,0,10.1957,102,1
0.713867,0,12.8205,306,1
0.00933333,3,7.09291,2,0
0.0134,3,7.36364,3,0
0.336133,3,16.5111,34,0
1.45693,3,20.4516,135,0
2.3412,0,17.1742,252,1
0.2182,0,6.87616,50,1
0.287267,0,7.35851,66,1
0.3074,0,7.36254,82,1
0.288933,0,7.5856,97,1
0.432533,0,7.51623,113,1
0.637267,0,7.98931,157,1
0.506,0,7.70122,133,1
0.455267,0,7.66401,140,1
0.524067,0,7.93524,173,1
0.424133,0,7.78972,152,1
0.734333,0,8.25784,232,1
0.5562,0,8.0849,202,1
0.556867,0,8.12631,221,1
0.27,0,7.6581,112,1
0.390133,0,7.88574,130,1
0.575667,0,8.45393,192,1
1.21667,0,9.35752,312,1
0.879667,0,9.26691,277,1
0.461467,0,8.6337,167,1
0.323333,0,8.6828,162,1
0.122133,0,8.30899,94,1
0.193333,0,8.82627,126,1
0.2308,0,9.02392,145,1
0.336133,0,9.43264,173,1
0.3172,0,9.68449,181,1
1.2728,0,11.8008,402,1
0.6216,0,10.0606,209,1
0.4306,0,9.54814,153,1
1.84,0,12.6319,404,1
1.30247,0,12.6678,370,1
0.218533,0,9.50554,85,1
0.225733,0,9.63201,87,1
0.117733,0,9.80802,78,1
0.3114,0,10.2016,90,1
1.30827,0,13.8059,356,1
0.0158,3,7.09291,2,0
0.00986667,3,7.1224,2,0
0.254267,3,16.1293,31,0
1.09767,3,19.8551,118,0
0.291667,0,8.05863,45,1
0.256733,0,7.72997,54,1
0.319333,0,6.53511,43,1
0.208667,0,7.17828,55,1
0.207667,0,7.39036,68,1
0.1628,0,7.42004,67,1
0.196533,0,7.35199,79,1
0.2038,0,7.32462,74,1
0.271867,0,7.66334,103,1
0.452333,0,7.34475,76,1
0.2876,0,7.72085,128,1
0.239733,0,7.65583,123,1
0.188,0,7.63419,111,1
0.3894,0,8.00527,173,1
0.409533,0,7.92195,149,1
0.990267,0,9.12723,182,0.933333
0.253533,0,8.19331,137,1
0.391267,0,8.56677,193,1
0.357267,0,8.6566,174,1
0.260333,0,8.33314,126,1
0.147467,0,8.10688,89,1
0.132933,0,8.30899,88,1
0.506733,0,9.25919,163,1
0.2476,0,8.90699,120,1
0.248133,0,9.14015,133,1
1.2602,0,11.5504,351,1
0.730133,0,10.1663,223,1
0.585267,0,10.0816,194,1
0.393733,0,9.58271,146,1
1.4798,0,12.6844,357,1
0.113533,0,9.25604,72,1
0.128067,0,9.36317,68,1
0.206333,0,9.61931,81,1
0.2538,0,9.96449,86,1
0.1754,0,10.2016,88,1
1.0472,0,13.3791,295,1
0.0166667,3,7.09291,2,0
0.0322667,3,7.1224,2,0
0.251667,3,16.1293,28,0
1.00213,3,20.4977,91,0
1.04407,3,19.9587,96,0
1.9842,0,16.2778,206,1
0.735933,0,8.14335,85,0.933333
0.290867,0,7.47456,61,1
0.973133,0,7.89414,85,1
0.3562,0,7.72492,95,1
0.383733,0,7.93402,109,1
0.388667,0,7.9568,113,1
0.577733,0,8.15652,142,1
0.309067,0,7.57708,104,1
0.302333,0,7.58828,112,1
0.746133,0,8.38441,208,1
0.5282,0,8.13456,162,1
0.615533,0,8.36271,180,1
0.495,0,8.11633,154,1
0.384933,0,8.12145,150,1
0.606333,0,8.80921,208,1
0.783333,0,9.32574,247,1
0.5714,0,9.20878,210,1
0.4462,0,8.97671,172,1
0.408533,0,8.81397,149,1
0.145267,0,8.32764,92,1
0.1678,0,8.7396,111,1
0.1964,0,8.97195,122,1
0.258133,0,9.37946,145,1
0.286933,0,9.68449,161,1
0.625467,0,10.7543,225,1
0.184933,0,9.33633,110,1
0.437,0,9.62726,138,1
1.29767,0,12.866,324,1
1.146,0,12.1838,259,1
0.205,0,9.50554,76,1
0.218267,0,9.62384,78,1
0.140733,0,9.80802,73,1
0.1492,0,10.2016,85,1
1.2622,0,13.958,294,1
0.0145333,3,7.09291,2,0
0.0208667,3,7.1224,2,0
0.229333,3,15.737,27,0
0.742133,3,20.3076,88,0
3.8462,3,42.8319,371,0
1.58667,0,15.7293,185,1
0.155,0,7.54925,42,1
0.168533,0,6.51002,47,1
0.234,0,7.30601,52,1
0.229467,0,7.30994,62,1
0.196933,0,7.55431,75,1
0.161533,0,7.50476,72,1
0.155067,0,7.5214,69,1
0.220867,0,7.68164,89,1
0.271333,0,7.69308,111,1
0.277533,0,7.55662,103,1
0.212933,0,7.71271,105,1
0.311667,0,8.03077,131,1
0.3132,0,8.11259,133,1
0.3214,0,8.07384,133,1
0.2756,0,8.18583,128,1
0.7212,0,8.74816,182,1
0.4726,0,8.41517,129,1
0.257733,0,8.33428,111,1
0.1482,0,8.0922,86,1
0.237933,0,8.30755,93,1
0.3946,0,9.40539,146,1
0.679267,0,10.126,189,1
0.330067,0,9.41759,132,1
1.0208,0,11.6436,289,1
0.4168,0,9.41802,141,1
0.273133,0,9.00993,109,1
0.3978,0,9.65831,132,1
1.0312,0,12.3514,272,1
0.2,0,9.54127,84,1
0.115467,0,9.36317,68,1
0.222133,0,9.63544,78,1
0.1322,0,9.63451,64,1
0.173333,0,10.0406,77,1
0.697533,0,13.1018,228,1
0.0365333,3,7.09291,2,0
0.00966667,3,7.1224,2,0
0.0491333,3,9.10752,6,0
0.611667,3,21.3411,78,0
1.06607,3,18.9924,84,0
1.44,0,19.3123,154,1
0.236667,0,7.74549,44,1
0.227067,0,7.62782,55,1
0.189067,0,7.55248,55,1
0.275467,0,7.49164,73,1
0.262867,0,7.7919,86,1
0.289067,0,7.65523,81,1
0.2582,0,7.74744,84,1
0.342133,0,8.03174,110,1
0.4542,0,7.80931,103,1
0.528733,0,8.25387,152,1
0.281467,0,7.99616,117,1
0.477267,0,8.41285,147,1
0.340867,0,8.10073,119,1
0.326467,0,8.1322,127,1
0.3696,0,8.47135,150,1
0.570267,0,9.04148,188,1
0.489267,0,8.98856,172,1
0.358867,0,8.65639,128,1
0.368733,0,8.8703,131,1
0.2056,0,8.37793,92,1
0.201467,0,8.81182,105,1
0.345133,0,9.4358,143,1
0.287533,0,9.5179,138,1
0.356667,0,9.93476,170,1
0.504267,0,10.925,196,1
0.225733,0,8.91568,95,1
0.462533,0,9.82753,133,1
1.17567,0,12.7062,259,1
1.4264,0,13.2445,277,1
0.172133,0,9.50554,73,1
0.185733,0,9.63201,75,1
0.1004,0,9.63451,64,1
0.1106,0,10.0406,77,1
0.159133,0,10.6039,96,1
0.0578667,3,7.09291,2,0
0.0332,3,7.1224,2,0
0.0231333,3,7.60544,3,0
0.576867,3,20.8722,73,0
0.715333,3,19.3944,79,0
1.09447,3,19.9523,75,0
0.186133,0,7.53884,38,1
0.1504,0,7.44241,41,1
0.1312,0,7.77893,42,1
0.138333,0,7.49567,42,1
0.120867,0,7.38106,47,1
0.132733,0,7.39937,46,1
0.1438,0,7.58132,56,1
0.1366,0,7.48332,59,1
0.171067,0,7.67707,69,1
0.1636,0,7.58761,75,1
0.102133,0,7.38093,50,1
0.157867,0,7.72166,76,1
0.158533,0,7.67065,73,1
0.0914667,0,7.624,56,1
0.1284,0,7.60485,67,1
0.148133,0,7.86064,82,1
0.178267,0,8.08541,89,1
0.251733,0,8.2386,96,1
0.284467,0,8.52401,112,1
0.219933,0,8.46898,96,1
0.401733,0,9.41471,146,1
0.369,0,9.61283,149,1
0.2868,0,9.48484,130,1
0.2066,0,8.87171,95,1
0.183933,0,8.90427,90,1
0.112733,0,8.49253,65,1
0.107933,0,8.82349,70,1
0.257867,0,9.89367,115,1
0.743933,0,12.1565,201,1
0.2194,0,9.7713,83,1
0.107067,0,9.40677,63,1
0.107933,0,9.63451,62,1
0.119733,0,10.0406,74,1
0.2104,0,10.8896,109,1
0.0307333,3,7.09291,2,0
0.00913333,3,7.1224,2,0
0.0268667,3,7.60544,3,0
0.437067,3,21.246,58,0
0.515467,3,21.579,69,0
0.6856,3,19.8716,68,0
1.24253,0,18.0837,136,1
0.168933,0,7.76632,41,1
0.139533,0,6.99422,41,1
0.1242,0,6.67385,41,1
0.173267,0,7.52303,58,1
0.1186,0,7.43396,51,1
0.161267,0,7.36187,55,1
0.115067,0,7.58449,55,1
0.143467,0,7.5466,68,1
0.2252,0,7.81747,83,1
0.1446,0,7.76392,76,1
0.138467,0,7.76001,74,1
0.1776,0,7.94862,81,1
0.252133,0,8.19252,99,1
0.174,0,8.14014,91,1
0.3522,0,8.67714,141,1
0.208133,0,8.22944,93,1
0.2088,0,8.21455,89,1
0.141,0,8.0922,76,1
0.172,0,8.4535,94,1
0.2332,0,8.82627,111,1
0.415067,0,9.50387,132,1
0.3768,0,9.70847,133,1
0.518467,0,10.4428,165,1
0.3814,0,9.41802,117,1
0.247667,0,9.00993,94,1
0.315067,0,9.68764,108,1
0.165,0,9.5741,89,1
0.163467,0,9.54127,73,1
0.101333,0,9.35554,62,1
0.16,0,9.63201,72,1
0.733333,0,9.63451,62,1
0.132533,0,10.0406,75,1
0.580733,0,12.9609,186,1
0.0144,3,7.09291,2,0
0.0146,3,7.1224,2,0
0.0136667,3,7.1603,2,0
0.1836,3,16.6903,22,0
0.537267,3,19.1035,61,0
0.561333,3,20.4364,66,0
1.17813,0,18.5188,130,1
0.236733,0,7.76601,42,1
0.183733,0,7.99491,45,1
0.1428,0,7.85332,42,1
0.2944,0,7.72963,66,1
0.236667,0,7.57941,58,1
0.247333,0,7.85861,74,1
0.237467,0,8.01694,77,1
0.224133,0,7.88885,77,1
0.329867,0,8.42027,113,1
0.237867,0,8.08277,83,1
0.4064,0,8.50006,122,1
0.274133,0,8.09447,94,1
0.356133,0,8.56229,118,1
0.322,0,8.66578,124,1
0.3674,0,8.94318,142,1
0.369267,0,9.04416,142,1
0.239,0,8.56745,106,1
0.370533,0,8.88855,106,1
0.1656,0,8.44073,89,1
0.207467,0,8.84243,105,1
0.313667,0,9.42203,135,1
0.295667,0,9.7216,138,1
0.2538,0,9.80631,130,1
0.443067,0,10.703,157,1
0.189133,0,8.91568,85,1
0.1668,0,9.28043,85,1
0.424667,0,10.2879,110,1
0.901667,0,13.0866,192,1
0.161533,0,9.50554,65,1
0.175733,0,9.63201,69,1
0.0980667,0,9.63451,62,1
0.1416,0,10.0406,72,1
0.167733,0,10.6039,87,1
0.0246,3,7.09291,2,0
0.00986667,3,7.1224,2,0
0.0210667,3,7.1603,2,0
0.152533,3,15.8591,20,0
0.4296,3,21.4658,53,0
0.529267,3,19.4804,56,0
1.2008,0,16.7904,128,1
0.3566,0,8.19468,51,1
0.196067,0,7.78832,41,1
0.249867,0,8.11804,53,1
0.274467,0,8.292,65,1
0.248467,0,7.94771,70,1
0.3948,0,8.42681,99,1
0.325933,0,8.29943,93,1
0.344733,0,8.55974,95,1
0.404533,0,8.64257,118,1
0.300933,0,8.43321,99,1
0.314933,0,8.53389,105,1
0.562067,0,8.53032,113,1
0.6244,0,9.54598,157,1
0.6008,0,9.58136,152,1
0.430533,0,9.05226,136,1
0.561133,0,9.60241,158,1
0.347267,0,8.80416,110,1
0.3546,0,8.96837,104,1
0.162133,0,8.35495,87,1
0.2284,0,8.82627,101,1
0.594333,0,9.24742,113,1
0.3208,0,9.72678,130,1
0.395733,0,10.3883,144,1
0.434667,0,10.5335,148,1
0.175933,0,8.98447,80,1
0.139133,0,8.96279,71,1
0.660467,0,12.0346,167,1
0.500467,0,11.6255,154,1
0.190733,0,9.73749,79,1
0.38,0,10.6665,98,1
0.2052,0,9.99685,72,1
0.136267,0,10.2016,75,1
0.787533,0,13.7942,170,1
0.0250667,3,7.09291,2,0
0.0139333,3,7.1224,2,0
0.0236667,3,7.1603,2,0
0.0983333,3,17.3056,13,0
0.435067,3,21.5289,57,0
0.4728,3,20.4353,59,0
0.876067,0,17.2512,107,0.933333
0.273133,0,8.68581,41,0.933333
0.096,0,7.42615,28,1
0.157867,0,8.16303,42,1
0.295667,0,8.83811,51,0.933333
0.0857333,0,7.29221,38,1
0.0936667,0,7.57641,41,1
0.126067,0,7.65856,52,1
0.0993333,0,7.4256,48,1
0.1382,0,7.61495,62,1
0.119867,0,7.65088,52,1
0.265867,0,7.74246,57,1
0.143667,0,7.82921,66,1
0.146,0,7.84319,65,1
0.182,0,8.12976,76,1
0.167933,0,8.14486,74,1
0.146267,0,8.17033,66,1
0.1068,0,7.83296,64,1
0.1352,0,8.10688,78,1
0.155467,0,8.31044,76,1
0.264133,0,9.17599,105,1
0.2064,0,9.31242,107,1
0.1768,0,8.5856,77,1
0.102867,0,8.32024,63,1
0.157467,0,8.85141,78,1
0.144333,0,8.66486,63,1
0.120533,0,8.82789,63,1
0.236067,0,9.82032,90,1
0.179333,0,9.79036,76,1
0.2032,0,9.81745,77,1
0.292467,0,10.5891,96,1
0.190333,0,10.211,76,1
0.227133,0,10.785,96,1
0.225267,0,10.8896,101,1
0.0582,3,7.09291,2,0
0.00966667,3,7.1224,2,0
0.0206667,3,7.1603,2,0
0.0348667,3,7.91971,3,0
0.3526,3,20.3518,45,0
0.600333,3,21.9872,53,0
0.8222,0,18.6753,100,0.933333
0.910667,0,18.1733,110,1
0.140267,0,7.82183,32,1
0.2668,0,8.71951,43,0.933333
0.150133,0,7.59845,36,1
0.136667,0,7.5421,44,1
0.174733,0,7.43141,51,1
0.100333,0,7.63517,44,1
0.144333,0,7.53609,49,1
0.163667,0,7.77888,62,1
0.151933,0,7.88359,62,1
0.116933,0,7.69893,54,1
0.173933,0,8.00476,67,1
0.122467,0,7.96016,61,1
0.1978,0,8.31645,82,1
0.285067,0,8.63407,100,1
0.2126,0,8.39212,74,1
0.120867,0,7.83296,64,1
0.139667,0,8.17062,74,1
0.150333,0,8.31044,74,1
0.183733,0,8.82627,89,1
0.182533,0,9.22551,97,1
0.467,0,10.6313,132,1
0.491533,0,10.9744,139,1
0.191533,0,8.97564,74,1
