-3 -3 0 
-1.6858 -2.89916 0.961745 
-0.419187 -1.74709 1.44954 
-0.252953 -0.0150079 0.243912 
0.179069 0.684343 0.0841475 
0.840592 2.98682 0.502111 
3 3 0 
