2423,0,94,7.75,243,1
2682,0,114,8.25,281,1
9150,0,213,8.5,312,1
3081,0,93,8,227,1
1340,0,52,8.5,161,1
2752,0,119,8,251,1
4237,0,137,8.5,288,1
2358,0,92,8.25,206,1
1348,0,59,8.25,198,1
1318,0,56,8.25,181,1
1413,0,60,8.75,177,1
3248,0,111,8.5,244,1
3954,0,122,7.5,234,1
3548,0,148,8.25,313,1
2343,0,83,7.5,235,1
2054,0,92,8.25,228,1
2132,0,73,8.25,202,1
2644,0,99,8.25,261,1
3099,0,128,8,263,1
3445,0,145,8.25,289,1
2329,0,74,7.5,241,1
6946,0,225,8.25,418,1
3106,0,111,8.25,292,1
1654,0,73,8.5,194,1
1680,0,76,8.5,204,1
1654,0,78,7.25,203,1
2605,0,88,8.25,222,1
1439,0,79,8.5,198,1
2710,0,86,8.5,210,1
8221,0,263,8.25,424,1
2350,0,144,8.25,244,1
1596,0,83,8,180,1
2165,0,82,8.25,223,1
2673,0,106,8.25,217,1
1535,0,81,8.25,201,1
1419,0,52,8.5,174,1
4357,0,195,8.5,295,1
2431,0,107,8.5,249,1
1726,0,60,7.75,203,1
2042,0,98,8.5,250,1
2571,0,83,8.5,211,1
1687,0,70,8.75,190,1
4831,0,209,7.75,337,1
1268,0,46,8.75,163,1
2567,0,116,8,275,1
1395,0,62,7.25,182,1
1336,0,67,8,180,1
1926,0,97,8.25,226,1
2954,0,100,8,236,1
1408,0,70,7.5,205,1
2788,0,119,8.5,274,1
3381,0,132,8.75,301,1
2127,0,88,8.25,198,1
2690,0,106,8,230,1
6727,0,200,8.75,361,1
4814,0,228,8.75,374,1
1848,0,95,8.25,224,1
3322,0,119,8.5,276,1
1334,0,64,8,184,1
2153,0,74,8.75,242,1
978,0,50,8.5,168,1
4505,0,109,8.5,240,1
2996,0,122,8.25,269,1
2057,0,64,8.5,207,1
3852,0,151,8.75,295,1
1729,0,86,8,210,1
15132,0,255,8.5,354,1
4415,0,171,8.5,325,1
2213,0,77,8.5,226,1
2339,0,89,8.5,235,1
1642,0,89,8.5,204,1
3752,0,206,8.25,305,1
1117,0,45,8.75,158,1
2032,0,87,8,236,1
2249,0,89,7.75,221,1
5979,0,244,8.5,415,1
2644,0,101,8.5,256,1
2049,0,100,8.5,220,1
1187,0,50,8,166,1
1198,0,46,8.75,163,1
2200,0,83,8.5,224,1
1708,0,70,8.5,194,1
2341,0,102,7.75,242,1
3802,0,138,7.75,284,1
3503,0,168,8.75,295,1
1202,0,44,8.75,161,1
1555,0,69,7.75,201,1
2003,0,85,8,241,1
12365,0,231,8.5,350,1
1632,0,61,8.25,178,1
1108,0,58,8.25,167,1
2412,0,74,8.5,202,1
4231,0,185,8.75,268,1
2623,0,146,8.25,281,1
1467,0,83,8.25,198,1
1822,0,63,8.25,182,1
2905,0,151,8.5,287,1
3250,0,154,7.75,315,1
2014,0,69,7.75,209,1
2983,0,101,8.25,200,1
2909,0,141,8.75,303,1
1911,0,76,8.25,203,1
2274,0,99,8,243,1
4460,0,134,7.5,268,1
2337,0,85,8.5,235,1
4774,0,209,9.5,386,1
1865,0,92,8,242,1
1252,0,57,8.5,173,1
1464,0,64,8.25,181,1
1841,0,83,8,217,1
8680,0,262,8.5,423,1
1643,0,72,8.5,230,1
1611,0,69,8.75,193,1
2351,0,92,8.5,243,1
2152,0,108,7.75,248,1
2266,0,58,8.25,176,1
1514,0,56,8,183,1
3042,0,119,8.25,271,1
5122,0,205,8.25,350,1
4854,0,179,8.25,386,1
1414,0,59,8,194,1
1606,0,74,8,200,1
1355,0,50,8.25,171,1
2270,0,117,8.5,244,1
3664,0,135,8.25,296,1
4628,0,163,8,311,1
3936,0,111,7.25,299,1
1078,0,45,8,161,1
1347,0,54,7.5,178,1
3417,0,102,8,241,1
2071,0,64,8.25,188,1
3642,0,142,7.75,314,1
5599,0,215,8.5,388,1
1351,0,80,7.75,186,1
1242,0,46,8.75,163,1
3843,0,131,8.25,265,1
3137,0,107,8.5,269,1
3262,0,183,7.75,337,1
3389,0,165,8.75,330,1
1346,0,53,7.75,178,1
1241,0,53,8.25,171,1
1520,0,78,8.25,204,1
2638,0,90,7.25,249,1
2579,0,109,7.75,296,1
1355,0,52,8.25,175,1
4174,0,125,8.25,301,1
1843,0,84,8.5,211,1
11042,0,233,8,418,1
1667,0,99,7.75,193,1
2011,0,68,8.5,193,1
2696,0,111,8.25,259,1
1282,0,50,8,169,1
1222,0,53,8.25,170,1
2858,0,98,8.25,232,1
2512,0,105,8.5,255,1
2187,0,108,8.25,244,1
2068,0,95,8,224,1
1366,0,46,8.75,163,1
2036,0,66,8.25,194,1
3153,0,144,8.5,310,1
2007,0,109,7.5,220,1
1898,0,69,7.75,204,1
1373,0,64,8.5,177,1
3606,0,131,8.5,276,1
2317,0,96,8.25,229,1
3344,0,91,8.5,256,1
1998,0,66,8,182,1
2279,0,104,8.5,247,1
1288,0,61,8.5,174,1
2167,0,87,8.25,220,1
2294,0,102,7.25,246,1
4713,0,191,8.5,337,1
1146,0,52,8.25,167,1
2029,0,85,8.25,207,1
3367,0,146,8.5,251,1
2686,0,112,7.5,254,1
1407,0,53,8.25,167,1
5611,0,217,7.75,380,1
1540,0,72,8,202,1
1519,0,55,8.5,181,1
1591,0,61,8,185,1
1620,0,60,8.25,187,1
2158,0,71,8.5,212,1
1777,0,79,7.75,217,1
2981,0,133,8.5,278,1
1048,0,50,8.5,169,1
2431,0,106,8,236,1
1709,0,78,8.25,200,1
2132,0,93,7.5,229,1
1588,0,66,7,205,1
17148,0,335,8.75,465,1
1302,0,58,8.25,179,1
1224,0,60,8.25,179,1
3849,0,196,8.25,345,1
2012,0,106,8.25,241,1
1308,0,56,8.25,164,1
2438,0,106,7.75,243,1
3309,0,132,8.75,285,1
10232,0,198,8.25,374,1
2540,0,98,8,256,1
2411,0,94,8.5,247,1
3313,0,138,8.25,297,1
2062,0,86,8,210,1
1690,0,78,8.5,189,1
1381,0,63,8.25,183,1
2931,0,125,8.5,278,1
1804,0,90,8.25,215,1
1766,0,87,7.75,196,1
2431,0,91,8.75,196,1
1240,0,50,8,173,1
2049,0,85,8.25,208,1
3494,0,154,8.75,318,1
2454,0,96,8,235,1
2297,0,94,8.25,228,1
1941,0,96,8.25,240,1
1374,0,74,8.5,202,1
2271,0,107,7.75,249,1
2208,0,91,7.5,232,1
1395,0,67,8.25,204,1
1822,0,72,8.25,199,1
1237,0,46,8.75,163,1
1220,0,46,8.75,163,1
1577,0,79,7.5,211,1
2265,0,79,8.25,207,1
2281,0,146,8.25,264,1
1929,0,86,8.25,197,1
1478,0,66,7.25,185,1
1762,0,82,8.25,216,1
2916,0,107,8.25,255,1
2697,0,80,8,193,1
1056,0,50,8.25,164,1
3893,0,153,8.5,312,1
2927,0,94,7,250,1
1823,0,92,7.25,243,1
2057,0,107,8.25,224,1
2034,0,80,8.25,225,1
1434,0,66,7.5,184,1
6848,0,255,9,461,1
1472,0,57,8.5,184,1
2118,0,99,8,231,1
2416,0,82,7.75,216,1
1247,0,46,8.75,163,1
